normalized_reviews,predicted_rating
"['pre', 'order', 'phone', 'first', 'day', 'could', 'excite', 'look', 'like', 'lot', 'think', 'put', 'streamline', 'additions', 'add', 'active', 'water', 'dust', 'proof', 'feature', 'right', 'begin']",0
"['great', 'recommend', 'anybody', 'really', 'good', 'model', 'really', 'happy']",1
"['lowkey', 'good', 'old', 'decent', 'still', 'good', 'today']",1
"['love', 'way', 'phone', 'fit', 'perfectly', 'hand', 'high', 'quality', 'camera', 'outstanding', 'security', 'settings']",1
"['love', 'samsung', 'lot', 'research', 'buy', 'best', 'feature', 'expandable', 'memory', 'good', 'battery', 'life', 'could', 'use', 'data', 'phone', 'connect', 'google', 'chrome', 'cast', 'easily']",1
"['great', 'phone', 'contact', 'see', 'reason', 'buy', 'another', 'phone', 'battery', 'life', 'weaken', 'expect', 'guess']",0
"['never', 'happier', 'cell', 'phone', 'service', 'plan', 'own', 'several', 'different', 'phone', 'samsung', 'best', 'easy', 'use', 'right', 'size', 'love', 'everything']",1
"['upgrade', 'samsung', 'yrs', 'full', 'everyday', 'use', 'actually', 'difficult', 'upgrade', 'love', 'use', 'samsung', 'still', 'look', 'like', 'brand', 'new', 'perform', 'like', 'brand', 'new', 'yrs', 'daily', 'use']",1
"['system', 'mould', 'work', 'around', 'love']",1
"['love', 'screen', 'larger', 'take', 'great', 'picture']",1
"['happy', 'usually', 'switch', 'phone', 'yearly', 'one', 'still', 'best']",1
"['still', 'learn', 'phone', 'far', 'like', 'impress']",1
"['beautiful', 'phone', 'opinion', 'never', 'one', 'first', 'samsung', 'love', 'size', 'right', 'picture', 'quality', 'excellent', 'battery', 'life', 'hold', 'hectic', 'schedule', 'love', 'feature', 'phone', 'worry', 'storage', 'plenty']",1
"['love', 'problems', 'data', 'signal', 'live', 'country', 'screen', 'crack', 'pretty', 'easy', 'satisfy', 'take', 'great', 'picture', 'make', 'run', 'online', 'businesses', 'easy', 'convenient']",1
"['feel', 'camera', 'phone', 'take', 'good', 'picture']",1
"['love', 'phone', 'run', 'everything', 'download', 'fine', 'camera', 'amaze']",1
"['galaxy', 'bar', 'far', 'best', 'phone', 'ever', 'love']",1
"['great', 'quality', 'phone', 'inexpensive', 'pack', 'lot', 'great', 'feature', 'best', 'bang', 'buck']",1
"['get', 'use', 'phone', 'miss', 'phone', 'think', 'phone', 'much', 'easier', 'use', 'run', 'faster']",1
"['product', 'take', 'great', 'picture', 'lot', 'space', 'always', 'alert', 'virus', 'something', 'else', 'wrong', 'great', 'display', 'durable']",0
"['buy', 'phone', 'year', 'half', 'ago', 'first', 'excitement', 'feature', 'ease', 'use', 'performance', 'weight', 'hefty', 'price', 'phone', 'get', 'older', 'battery', 'last', 'hours', 'phone', 'freeze', 'get', 'hot']",0
"['like', 'way', 'talk', 'text', 'like', 'way', 'link', 'tablet', 'also', 'samsung', 'galaxy', 'tab', 'handy', 'come', 'need', 'look', 'something', 'quickly', 'time', 'open', 'tab', 'love', 'phone']",1
"['love', 'everything', 'want', 'nice', 'size', 'screen']",1
"['really', 'like', 'phone', 'different', 'smart', 'phone', 'far', 'best', 'one', 'yet', 'easy', 'use', 'convenient', 'set']",1
"['excellent', 'size', 'perform', 'well', 'always', 'camera', 'crisp', 'work', 'perfect']",1
"['phone', 'years', 'still', 'great', 'work', 'condition', 'super', 'fast', 'easy', 'use']",1
"['love', 'phone', 'easy', 'use', 'apps', 'amaze']",1
"['would', 'use', 'get', 'brand', 'tech', 'samsung', 'best', 'use', 'see']",1
"['really', 'love', 'new', 'samsung', 'phone', 'great', 'feature', 'easy', 'use']",1
"['awesome', 'awesome', 'awesome', 'love', 'everything', 'phone']",1
"['love', 'stress', 'heart', 'rate', 'sensor', 'back', 'phone']",1
"['phone', 'fit', 'exactly', 'need', 'also', 'feel', 'luxurious', 'light', 'sturdy', 'screen', 'big', 'enough', 'little', 'ones', 'watch', 'cartoon', 'camera', 'take', 'amaze', 'picture', 'battery', 'last', 'charge', 'super', 'fast']",1
"['everything', 'expect', 'easy', 'use', 'screen', 'size', 'wonderful']",1
"['use', 'samsung', 'phone', 'long', 'remember', 'love', 'galaxy', 'get', 'update', 'get', 'galaxy', 'wait']",1
"['galaxy', 'get', 'galaxy', 'phone', 'much', 'user', 'friendly', 'load', 'many', 'cool', 'feature', 'really', 'like', 'fingerprint', 'reader', 'cool', 'much', 'easier', 'use', 'take', 'great', 'photos', 'videos']",1
"['device', 'fast', 'fantastic', 'feature', 'mind', 'use', 'note', 'repair']",1
"['phone', 'frequently', 'quit', 'go', 'home', 'screen']",0
"['come', 'time', 'upgrade', 'phone', 'start', 'look', 'samsung', 'impress', 'speed', 'size', 'phone', 'capabilities', 'weeks', 'impress', 'happy', 'decide']",1
"['great', 'phone', 'upgrade', 'note', 'simply', 'love', 'phone', 'galaxy', 'rock']",1
"['galaxy', 'give', 'access', 'phone', 'gps', 'wifi', 'game', 'almost', 'place', 'time']",0
"['love', 'phone', 'everything', 'samsung', 'keep', 'update', 'software', 'storage', 'space', 'get', 'smaller', 'phone', 'would', 'keep', 'mess']",0
"['second', 'one', 'really', 'think', 'phone', 'exceptional', 'everything', 'ever', 'need', 'camera', 'fantastic', 'nfc', 'work', 'great', 'overall', 'great', 'phone']",1
"['love', 'new', 'smartphone', 'samsung', 'galaxy', 'would', 'recommand', 'ohone', 'family', 'friends']",1
"['name', 'jamie', 'deffentaly', 'happy', 'extatic', 'deffentaly', 'latest', 'apps', 'far', 'better', 'iphone', 'love', 'extras', 'offer', 'far', 'best', 'phone', 'ever', 'reliable', 'well', 'durable']",1
"['thus', 'product', 'easy', 'use', 'work', 'great', 'love', 'social', 'use', 'also', 'business', 'use']",1
"['really', 'love', 'layout', 'function', 'however', 'personally', 'issue', 'months', 'start', 'black', 'end', 'send', 'get', 'work', 'tear', 'love', 'work', 'work', 'long', 'hope', 'get', 'fix', 'fast']",1
"['love', 'new', 'samsung', 'galaxy', 'many', 'options', 'unlimited', 'feature', 'unfortunately', 'wife', 'always', 'put', 'app', 'restriction', 'always', 'download', 'kinds', 'apps', 'unneeded', 'security', 'feature', 'really', 'enjoy', 'two', 'side', 'charger']",1
"['samsung', 'phone', 'amaze', 'great', 'service', 'take', 'awesome', 'picture', 'hard', 'phone', 'drop', 'mine', 'time', 'yet', 'still', 'crack', 'anything', 'also', 'durable', 'plus', 'color', 'sound', 'really', 'good']",1
"['love', 'samsung', 'galaxy', 'wish', 'would', 'get', 'maybe', 'next', 'phone']",1
"['love', 'galaxy', 'awsome', 'picture', 'come', 'great', 'send', 'text', 'smileys']",1
"['nice', 'size', 'good', 'feature', 'easy', 'use', 'enjoy', 'use', 'phone']",1
"['one', 'get', 'newer', 'phone', 'long', 'mine', 'still', 'work', 'phone', 'truly', 'awesome', 'feature', 'great', 'color', 'great', 'speakers', 'name', 'quick', 'charge', 'battery', 'save', 'mode', 'last', 'two', 'days']",1
"['great', 'phone', 'love', 'usability', 'impress', 'difference', 'resolution', 'theach', 'five', 'like', 'high', 'def', 'quality']",1
"['galaxy', 'iphone', 'like', 'phone', 'much', 'better', 'much', 'memory', 'much', 'bigger', 'screen', 'also', 'phone', 'camera', 'best', 'camera', 'see']",1
"['really', 'enjoy', 'new', 'samsung', 'samsung', 'first', 'android', 'love', 'try', 'phone', 'hat', 'go', 'back', 'samsung', 'thing', 'negative', 'phone', 'androids', 'cost', 'little', 'much']",1
"['feature', 'great', 'could', 'little', 'faster', 'problems', 'screen', 'go', 'good', 'black', 'cord', 'change', 'believe', 'defect', 'device', 'overall', 'recommend', 'others', 'love']",1
"['galaxy', 'little', 'years', 'get', 'first', 'week', 'available', 'provider', 'love', 'huge', 'upgrade', 'time', 'lollipop', 'update', 'come', 'months', 'ago']",1
"['last', 'three', 'cell', 'phone', 'samsung', 'truly', 'imagine', 'own', 'product', 'market', 'phone', 'hold', 'information', 'need', 'daily', 'well', 'value', 'picture', 'thank', 'samsung']",1
"['far', 'one', 'best', 'phone', 'storage', 'camera', 'really', 'comparison', 'past']",1
"['product', 'perform', 'fast', 'efficient', 'design', 'exquisite', 'along', 'feature', 'provide', 'would', 'recommend', 'product', 'anyone', 'look', 'new', 'better', 'quality', 'phone']",1
"['love', 'second', 'though', 'sadly', 'great', 'buy', 'would', 'recommend', 'everyone', 'phone', 'work', 'great', 'fast', 'lousy', 'fall', 'step', 'throw', 'lol']",1
"['prefer', 'samsung', 'phone', 'time', 'seem', 'like', 'keep', 'get', 'better', 'time', 'trouble', 'update', 'real', 'user', 'friendly', 'soon', 'learn', 'sometimes', 'struggle']",1
"['inly', 'acreen', 'bigfer', 'see', 'front', 'facibg', 'camera', 'amaze', 'selfies', 'snapchats', 'lol']",1
"['love', 'galaxy', 'phone', 'thing', 'would', 'change', 'color', 'please', 'make', 'color']",1
"['live', 'love', 'love', 'phone', 'picture', 'much', 'clearer', 'hear', 'everyone', 'call', 'love', 'keep', 'track', 'step', 'stress', 'heart', 'rate', 'etc', 'music', 'much', 'better', 'quality', 'sound', 'external', 'speakers']",1
"['like', 'faster', 'user', 'friendly', 'quality', 'like', 'come', 'know', 'samsung']",1
"['always', 'want', 'one', 'charge', 'pretty', 'fast']",1
"['put', 'high', 'performance', 'rat', 'never', 'slow', 'display', 'great', 'lightweight', 'around', 'great']",1
"['first', 'smartphone', 'find', 'feature', 'great', 'nice', 'front', 'camera', 'well', 'rear', 'camera', 'also', 'able', 'use', 'board', 'encryption', 'handle', 'vpn', 'well', 'google', 'play', 'store', 'handy', 'sign', 'transfer', 'apps', 'wirelessly']",1
"['own', 'many', 'many', 'many', 'different', 'phone', 'samsung', 'always', 'favorite', 'new', 'samsung', 'galaxy', 'best', 'phone', 'ever', 'own', 'hope', 'last', 'forever']",1
"['think', 'size', 'performance', 'great', 'feature', 'translate', 'like', 'new', 'charge', 'port', 'finger', 'print', 'correct', 'next', 'generation']",0
"['impress', 'phone', 'actually', 'keep', 'text', 'alot', 'surf', 'internet']",0
"['love', 'samsung', 'galaxy', 'general', 'rule', 'would', 'highly', 'recommend', 'samsung', 'galaxy', 'camera', 'fantastic', 'screen', 'size', 'small', 'like', 'mini', 'still', 'fit', 'pocket', 'fine', 'wish', 'front', 'face', 'speaker']",1
"['phone', 'great', 'look', 'also', 'work', 'great']",1
"['go', 'moto', 'phone', 'samsung', 'galaxy', 'good', 'phone', 'far', 'little', 'bite', 'difficult', 'transition', 'one', 'still', 'learn', 'use', 'phone', 'part', 'great', 'phone']",1
"['love', 'everything', 'phone', 'problem', 'cover', 'charger', 'plug', 'come']",1
"['everything', 'say', 'help', 'track', 'health', 'rare', 'disease', 'iih', 'samsung', 'health', 'big', 'plus', 'excite', 'samsung', 'cell', 'phone', 'love', 'new', 'look', 'well']",1
"['since', 'november', 'absolutely', 'love', 'try', 'iphone', 'take', 'back', 'days', 'loyal', 'samsung', 'customer', 'believe', 'phone', 'great', 'upgrade', 'downside', 'battery', 'last', 'long', 'iphone']",1
"['many', 'different', 'cell', 'phone', 'samsung', 'galaxy', 'best', 'love', 'feature', 'look', 'light', 'screen', 'big', 'enough', 'read', 'problems', 'would', 'highly', 'recommend', 'phone', 'everyone']",1
"['happy', 'new', 'speed', 'processor', 'clarity', 'color', 'camera', 'outstanding']",1
"['wait', 'able', 'get', 'next', 'inovation', 'samsung', 'edge', 'hope', 'feature']",0
"['recently', 'buy', 'samsung', 'galaxy', 'love', 'fast', 'smooth', 'design', 'great', 'fact', 'water', 'dust', 'resistant', 'alone', 'fantastic', 'little', 'year', 'old', 'run', 'around', 'house', 'help', 'know', 'phone', 'little', 'tougher', 'average', 'joe']",1
"['give', 'best', 'telephone', 'service', 'give', 'joy', 'many', 'feature', 'game', 'every', 'kind', 'difficulty', 'take', 'picture', 'store', 'ease', 'along', 'others', 'decide', 'take']",1
"['phone', 'great', 'hubby', 'buy', 'one', 'quantico', 'phone', 'big', 'step', 'bring', 'manual', 'vacation', 'due', 'new', 'feature', 'use', 'great', 'phone', 'happy']",1
"['ask', 'better', 'device', 'especially', 'appreciate', 'water', 'resistance']",1
"['many', 'pop', 'up', 'freeze', 'slow', 'really', 'work', 'time', 'keyboard', 'sometimes', 'type', 'many', 'people', 'know', 'problems', 'take', 'nothing', 'say']",0
"['phone', 'great', 'phone', 'give', 'life', 'ready', 'get']",0
"['worst', 'microphone', 'performance', 'almost', 'everyone', 'talk', 'say', 'sound', 'quality', 'call', 'bad']",0
"['like', 'phone', 'lot', 'switch', 'iphone', 'absolutely', 'love']",1
"['difficulty', 'connect', 'phone', 'smart', 'love']",1
"['people', 'hear', 'clearly', 'call', 'camera', 'pixely', 'overall', 'great', 'phone', 'good', 'variety', 'things', 'much', 'better', 'galaxy', 'still', 'need', 'improvement']",1
"['enjoy', 'new', 'immensely', 'speed', 'performance', 'impressive', 'battery', 'life', 'impressive', 'thus', 'far', 'complaint', 'world', 'phone', 'carrier', 'delete', 'quad', 'band', 'capabilities', 'state', 'work', 'great']",1
"['reluctant', 'try', 'phone', 'larger', 'size', 'however', 'much', 'bigger', 'problems', 'phone', 'thus', 'far', 'galaxy', 'really', 'like', 'phone', 'asvanced', 'sure', 'use', 'everything', 'phone', 'complaints']",1
"['upgrade', 'months', 'ago', 'give', 'daughter', 'thrill', 'upgrade', 'notice', 'several', 'people', 'amaze', 'screen', 'use', 'would', 'get', 'closer', 'look', 'sure', 'enough']",1
"['favorite', 'part', 'camera', 'picture', 'turn', 'really', 'great']",1
"['work', 'somewhere', 'old', 'phone', 'die', 'lunch', 'love', 'turn', 'every', 'thing', 'except', 'phone', 'way', 'samsung']",0
"['best', 'design', 'yet', 'fast', 'phone', 'awesome', 'camera', 'plenty', 'expansion', 'space', 'memory', 'great', 'job', 'samsung']",1
"['third', 'samsung', 'cell', 'phone', 'absolutely', 'issue', 'feature', 'galaxy', 'best', 'would', 'recommend', 'phone', 'number', 'people']",1
"['love', 'phone', 'feature', 'offer', 'still', 'apps', 'yet', 'try', 'come', 'load', 'may', 'end', 'remove', 'however', 'part', 'everything', 'great', 'thing', 'say', 'would', 'like', 'battery', 'last', 'longer', 'okay']",1
"['love', 'phone', 'use', 'game', 'cant', 'put', 'maybe', 'hours', 'day', 'use', 'battery', 'life', 'life', 'saver', 'larger', 'screen', 'amaze', 'get', 'heart', 'rate', 'monitor', 'great', 'keep', 'health', 'date', 'good', 'problem', 'sort']",1
"['phone', 'meet', 'highest', 'expectations', 'except', 'time', 'take', 'camera', 'focus']",1
"['really', 'like', 'galaxy', 'own', 'galaxy', 'previously', 'happy', 'upgrade', 'really', 'like', 'improve', 'screen', 'camera', 'along', 'feature', 'camera', 'options', 'water', 'resistance', 'heart', 'rate', 'monitor', 'etc']",1
"['galaxy', 'total', 'killer', 'android', 'phone', 'everything', 'great', 'plus', 'get', 'use', 'feature', 'even', 'download', 'booster', 'work', 'like', 'charm', 'side', 'design', 'look', 'prize', 'worth', 'phone']",1
"['please', 'phone', 'especially', 'camera', 'photo', 'quality', 'replace', 'samsung', 'iii', 'phone', 'great', 'improvements']",1
"['really', 'like', 'lock', 'screen', 'options', 'drawback', 'fingerprint', 'lock', 'always', 'work', 'think', 'emergency', 'want', 'quickly', 'unlock', 'constantly', 'use', 'alternate', 'password', 'defeat', 'purpose']",0
"['homework', 'excite', 'samsungs', 'galaxy', 'series', 'many', 'wonderful', 'feature', 'start', 'multiple', 'issue', 'upgrade', 'camera', 'already', 'fail', 'touch', 'screen', 'unresponsive', 'half', 'time', 'always', 'fail', 'one', 'sort', 'another']",0
"['own', 'months', 'take', 'get', 'use', 'since', 'upgrade', 'galaxy', 'centura', 'use', 'phone', 'imagine', 'go', 'back', 'criticism', 'would', 'change', 'size', 'ever', 'slightly', 'larger', 'mean', 'cover', 'compatible']",1
"['love', 'find', 'something', 'new', 'feature', 'phone', 'every', 'day', 'dont', 'understand', 'use', 'get', 'video', 'utube']",1
"['find', 'feature', 'smart', 'phone', 'exceed', 'expectations', 'use', 'voice', 'command', 'able', 'use', 'translator', 'price', 'fit', 'budget', 'much', 'able', 'get', 'second', 'one', 'wife']",1
"['love', 'phone', 'especially', 'love', 'water', 'resistance', 'improvements', 'would', 'design', 'port', 'cover']",1
"['love', 'samsung', 'go', 'galaxy', 'stick', 'samsung', 'products', 'great', 'feature', 'design']",1
"['love', 'new', 'battery', 'life', 'greatly', 'improve', 'realize', 'important', 'reset', 'phone', 'least', 'every', 'day', 'order', 'shut', 'background', 'program', 'get', 'days', 'battery']",1
"['issue', 'galaxy', 'great', 'phone']",1
"['find', 'anything', 'like', 'product', 'everything', 'want']",1
"['use', 'samsung', 'device', 'everyday', 'problem']",0
"['love', 'clear', 'phone', 'make', 'apps', 'usage', 'also', 'extreme', 'crispness', 'screen', 'amaze', 'bright', 'sharp', 'clear']",1
"['would', 'take', 'anything', 'less', 'great', 'samsung', 'series', 'possession', 'outdo', 'crazy', 'cool', 'feature', 'new', 'improve', 'battery', 'life', 'wow', 'water', 'resistant', 'compel']",1
"['love', 'phone', 'far', 'best', 'phone', 'own', 'yet', 'extremely', 'fast', 'also', 'hold', 'charge', 'long', 'time', 'even', 'use', 'throughout', 'day']",1
"['phone', 'awesome', 'display', 'large', 'colorful', 'love']",1
"['like', 'phone', 'feature', 'little', 'trouble', 'download', 'speed', 'slower', 'even', 'though', 'suppose', 'better', 'love', 'sync', 'phone', 'everything', 'laptop', 'fact', 'rarely', 'use', 'laptop', 'anymore']",1
"['absolutely', 'love', 'galaxy', 'love', 'well', 'extremely', 'dependable', 'husband', 'brand', 'keep', 'fail', 'whole', 'family', 'switch', 'galaxy', 'bright', 'clear', 'life', 'display', 'amaze']",1
"['work', 'wonderfully', 'plenty', 'feature', 'fast']",1
"['like', 'aluminum', 'first', 'galaxy', 'felt', 'sturdier', 'better', 'although', 'like', 'look', 'plastic', 'also', 'think', 'upgrade', 'speakers', 'would', 'nice', 'better', 'placement', 'amaze', 'phone']",1
"['great', 'phone', 'two', 'weeks', 'love', 'fingerprint', 'scanner', 'best', 'feature', 'phone', 'opinion']",1
"['phone', 'awesome', 'recently', 'start', 'get', 'bug', 'camera', 'get', 'disable', 'use', 'default', 'app', 'apps', 'wait', 'let', 'use', 'overall', 'amaze', 'phone']",1
